run	success	duration	cost	Emax_PT	EC50_riv_PT	Emax_aPTT	EC50_riv_aPTT	Emax_Xa	EC50_riv_Xa	message	x	x0
8	True	29.35564684867859	109.02403200268697	3.549083757153537	0.0035784834559252263	0.9522098419782274	0.00041052566337161916	0.6861931482186144	0.00029601182233314076	`xtol` termination condition is satisfied.	"[3.54908376e+00 3.57848346e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[5.35410328e+00 6.51141140e-06 1.07683587e+00 2.64322160e-03
 6.28888584e-01 5.08725325e-05]"
68	True	20.723904848098755	109.02403209235283	3.5491947389898515	0.00357858079489875	0.9522098419776628	0.000410525663371191	0.6861931464158529	0.00029601182048011673	`ftol` termination condition is satisfied.	"[3.54919474e+00 3.57858079e-03 9.52209842e-01 4.10525663e-04
 6.86193146e-01 2.96011820e-04]"	"[1.29362473e-01 4.03917450e-05 1.51086314e+00 3.05222378e-04
 8.92320115e-01 1.82728220e-06]"
91	True	23.294888257980347	109.02403215563746	3.549253840964879	0.0035786499148434472	0.9522098419781512	0.0004105256633715709	0.6861931482186573	0.0002960118223331777	`ftol` termination condition is satisfied.	"[3.54925384e+00 3.57864991e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[5.68858047e-01 1.82637428e-06 1.12294564e+00 1.34168439e-04
 7.52794307e-01 3.30666106e-04]"
42	True	22.622948169708252	109.02403217782728	3.5492756477216285	0.003578675421712335	0.9522098419773775	0.00041052566337098696	0.686193148218739	0.0002960118223332646	`ftol` termination condition is satisfied.	"[3.54927565e+00 3.57867542e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.86788545e-01 3.45283760e-07 6.23697089e+00 1.67488632e-03
 8.12428952e-01 9.46765016e-04]"
74	True	25.338295221328735	109.0240321884773	3.549286114617728	0.00357868765495998	0.952209841972728	0.0004105256633674494	0.6861931482184105	0.00029601182233292403	`ftol` termination condition is satisfied.	"[3.54928611e+00 3.57868765e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[7.11257615e+00 6.27021110e-05 5.06515503e+00 1.79780687e-07
 8.41072675e-01 1.76193654e-05]"
71	True	18.86045527458191	109.0240321916823	3.5492892363268904	0.0035786913055775344	0.9522098415864475	0.00041052566307462176	0.6861931482557547	0.0002960118223724239	`ftol` termination condition is satisfied.	"[3.54928924e+00 3.57869131e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[7.43143983e-01 1.00917015e-03 1.10610283e-01 6.51276305e-05
 8.00920960e-01 8.73678517e-04]"
89	True	27.926374912261963	109.02403221286791	3.54931005173536	0.003578715660465621	0.9522098419780307	0.00041052566337148526	0.6861931482186501	0.0002960118223331704	`ftol` termination condition is satisfied.	"[3.54931005e+00 3.57871566e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[6.62623893e+00 2.47711312e-07 2.29642055e-01 1.95305697e-04
 6.34635510e-01 1.11865275e-03]"
55	True	32.397342681884766	109.02403230921787	3.549404432306526	0.00357882606823803	0.9522098419782946	0.0004105256633716649	0.68619314821664	0.00029601182233110127	`ftol` termination condition is satisfied.	"[3.54940443e+00 3.57882607e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[8.25024826e-01 1.79812315e-07 1.67665414e+00 4.46098910e-05
 6.93881416e-01 7.79334519e-06]"
98	True	25.75032901763916	109.02403248365809	3.5495744917506538	0.003579025054247165	0.9522098419781723	0.0004105256633715826	0.6861931482185891	0.0002960118223331075	`ftol` termination condition is satisfied.	"[3.54957449e+00 3.57902505e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[5.24569722e+00 4.98938068e-05 3.61800364e-01 2.38248568e-06
 6.54107565e-01 3.15214556e-03]"
76	True	26.311774492263794	109.02403249142668	3.549582040558641	0.00357903388985445	0.9522098419787116	0.00041052566337197055	0.6861931482186086	0.0002960118223331275	`ftol` termination condition is satisfied.	"[3.54958204e+00 3.57903389e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.86985937e+00 4.73245259e-06 6.73734665e-01 1.16550658e-06
 6.27644631e-01 2.24613841e-03]"
38	True	25.38882327079773	109.02403252350493	3.549613199388401	0.0035790703562252274	0.9522098419407043	0.00041052566334310236	0.6861931482174831	0.00029601182233196754	`ftol` termination condition is satisfied.	"[3.54961320e+00 3.57907036e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[4.98177056e-01 4.06991645e-07 7.49227220e-01 1.29482615e-07
 8.58220561e-01 2.88413341e-05]"
57	True	22.34659457206726	109.02403252640734	3.549615971202149	0.0035790735985201058	0.9522098419780652	0.0004105256633715079	0.6861931482409949	0.00029601182235685427	`ftol` termination condition is satisfied.	"[3.54961597e+00 3.57907360e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[3.25973127e-01 9.69952902e-04 9.96527956e-01 2.95325140e-04
 7.52414396e-01 7.01609195e-03]"
61	True	23.1115300655365	109.024032535937	3.549625357494244	0.003579084583151092	0.9522098421655292	0.0004105256635127267	0.6861931481508309	0.0002960118222632686	`ftol` termination condition is satisfied.	"[3.54962536e+00 3.57908458e-03 9.52209842e-01 4.10525664e-04
 6.86193148e-01 2.96011822e-04]"	"[6.15581211e-01 6.66946064e-06 2.01800378e-01 6.85161604e-03
 6.80531148e-01 8.62661737e-07]"
34	True	23.70689034461975	109.02403257204857	3.5496602725275515	0.0035791254487170755	0.952209841978137	0.0004105256633715671	0.6861931482186823	0.0002960118223332046	`ftol` termination condition is satisfied.	"[3.54966027e+00 3.57912545e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[2.82267511e+00 2.38623314e-05 3.53546289e-01 1.23102921e-04
 8.89291921e-01 2.63994269e-04]"
50	True	19.7812397480011	109.02403257559028	3.549655973409393	0.0035791204161304277	0.952209921960354	0.0004105257236307727	0.6861931477868434	0.0002960118218880144	`ftol` termination condition is satisfied.	"[3.54965597e+00 3.57912042e-03 9.52209922e-01 4.10525724e-04
 6.86193148e-01 2.96011822e-04]"	"[6.04176500e-01 1.61553759e-04 8.66706864e+00 3.32090127e-07
 6.15863867e-01 1.14175288e-05]"
48	True	22.88619089126587	109.0240325975736	3.549685519739832	0.003579155002924174	0.9522098419780645	0.0004105256633715054	0.6861931479167628	0.0002960118220218905	`ftol` termination condition is satisfied.	"[3.54968552e+00 3.57915500e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[4.68151297e-01 3.51782493e-05 2.59019848e-01 6.42225035e-05
 8.09151162e-01 1.96297829e-06]"
29	True	21.516953706741333	109.02403261814287	3.549704891404691	0.0035791776794343124	0.9522098422161642	0.0004105256635509359	0.6861931482090008	0.0002960118223232199	`ftol` termination condition is satisfied.	"[3.54970489e+00 3.57917768e-03 9.52209842e-01 4.10525664e-04
 6.86193148e-01 2.96011822e-04]"	"[1.33286287e-01 4.87344987e-04 2.87881023e+00 4.47864945e-07
 6.75105172e-01 1.00914480e-05]"
35	True	30.12001347541809	109.02403270450105	3.5497883218377915	0.0035792753501985844	0.9522098419783503	0.000410525663371701	0.6861931482186426	0.0002960118223331629	`ftol` termination condition is satisfied.	"[3.54978832e+00 3.57927535e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.30557381e+00 1.63010175e-06 1.26766009e+00 2.45001083e-03
 6.53506013e-01 1.66670428e-03]"
84	True	24.356573820114136	109.02403273119779	3.549814060904791	0.0035793054856617657	0.952209841978151	0.00041052566337156625	0.6861931482186515	0.00029601182233317193	`ftol` termination condition is satisfied.	"[3.54981406e+00 3.57930549e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[3.49967268e+00 1.11030103e-06 4.61745523e-01 6.93396202e-04
 8.05341880e-01 2.08066583e-04]"
87	True	24.414632081985474	109.02403282492052	3.5499045299852594	0.0035794114179834857	0.9522098403759688	0.0004105256621518359	0.6861931481474851	0.00029601182225968053	`ftol` termination condition is satisfied.	"[3.54990453e+00 3.57941142e-03 9.52209840e-01 4.10525662e-04
 6.86193148e-01 2.96011822e-04]"	"[2.63889223e-01 4.29038106e-07 6.60676101e+00 2.05884455e-07
 6.77672360e-01 6.77783037e-07]"
12	True	20.184601068496704	109.02403283345748	3.5499126306172104	0.003579420904584944	0.9522098419781202	0.000410525663371544	0.686193148106097	0.0002960118222169341	`ftol` termination condition is satisfied.	"[3.54991263e+00 3.57942090e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[3.22760312e-01 9.18700068e-04 1.60772152e+00 1.91960188e-04
 7.75475037e-01 1.06426012e-05]"
53	True	24.15610122680664	109.02403285595256	3.549934030234988	0.0035794459650023746	0.952209841978281	0.0004105256633716582	0.6861931482186583	0.0002960118223331795	`ftol` termination condition is satisfied.	"[3.54993403e+00 3.57944597e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[4.78514432e+00 8.15217798e-06 6.04709524e-01 4.50189192e-03
 9.07490646e-01 1.77719436e-04]"
30	True	21.305538654327393	109.02403286688022	3.549945784239527	0.0035794597346117804	0.9522098419746067	0.0004105256633688633	0.6861931474831717	0.0002960118215734527	`ftol` termination condition is satisfied.	"[3.54994578e+00 3.57945973e-03 9.52209842e-01 4.10525663e-04
 6.86193147e-01 2.96011822e-04]"	"[1.89009529e-01 3.24970194e-06 1.43818730e-01 2.52214785e-06
 9.67537838e-01 3.59659168e-07]"
72	True	22.440283060073853	109.02403298321893	3.5500560264135235	0.003579588860364313	0.9522098419782274	0.00041052566337161916	0.6861931481368287	0.00029601182224858524	`ftol` termination condition is satisfied.	"[3.55005603e+00 3.57958886e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[2.06134582e-01 1.00497535e-06 3.13339997e-01 7.61910866e-04
 6.85261133e-01 1.87775128e-07]"
43	True	22.557965993881226	109.02403303917013	3.5501092926579565	0.0035796512682666	0.9522098419783436	0.00041052566337170226	0.6861931482158053	0.0002960118223302283	`ftol` termination condition is satisfied.	"[3.55010929e+00 3.57965127e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.16007826e-01 3.23955838e-04 2.95534378e+00 7.41064584e-04
 6.61533102e-01 3.56902059e-05]"
59	True	18.93741536140442	109.02403306330707	3.5501352419943695	0.0035796816618621943	0.9522098129608526	0.000410525641240634	0.6861931482881244	0.00029601182240705017	`ftol` termination condition is satisfied.	"[3.55013524e+00 3.57968166e-03 9.52209813e-01 4.10525641e-04
 6.86193148e-01 2.96011822e-04]"	"[2.07631810e+00 1.00402132e-03 5.70836877e+00 3.18602686e-06
 7.85934876e-01 1.26608182e-03]"
4	True	20.986727237701416	109.02403309646108	3.5501648515738786	0.0035797163596611274	0.9522098420336618	0.00041052566341349684	0.6861931476444869	0.0002960118217391395	`ftol` termination condition is satisfied.	"[3.55016485e+00 3.57971636e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[4.19882173e-01 5.17063763e-05 3.02003632e+00 6.11079112e-06
 7.23005111e-01 2.60454622e-07]"
70	True	20.2478129863739	109.02403312950193	3.550195627480555	0.0035797524252347813	0.952209841977158	0.0004105256633707905	0.686193148026602	0.00029601182213443225	`ftol` termination condition is satisfied.	"[3.55019563e+00 3.57975243e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[4.74743678e-01 8.74114044e-04 1.07063525e+00 2.60309159e-03
 5.92558886e-01 3.71634520e-03]"
46	True	20.514559745788574	109.02403315336811	3.5502180994028842	0.0035797787540664083	0.9522098421641142	0.0004105256635120307	0.6861931481382281	0.0002960118222499316	`ftol` termination condition is satisfied.	"[3.55021810e+00 3.57977875e-03 9.52209842e-01 4.10525664e-04
 6.86193148e-01 2.96011822e-04]"	"[9.64550280e-01 1.41305114e-03 8.29811443e-01 1.39113590e-05
 5.27734745e-01 1.39625827e-04]"
94	True	19.567365884780884	109.02403316748143	3.5502313087472013	0.0035797942399509795	0.9522098419783858	0.00041052566337173836	0.6861931482591915	0.0002960118223763098	`ftol` termination condition is satisfied.	"[3.55023131e+00 3.57979424e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.99425132e-01 1.09796827e-04 2.90932462e+00 2.03168889e-03
 9.26075324e-01 1.95577930e-04]"
22	True	22.373826265335083	109.02403317815856	3.550241637804256	0.0035798063465943037	0.9522098408131008	0.00041052566248223304	0.6861931482185091	0.00029601182233302453	`ftol` termination condition is satisfied.	"[3.55024164e+00 3.57980635e-03 9.52209841e-01 4.10525662e-04
 6.86193148e-01 2.96011822e-04]"	"[4.53740983e-01 1.20169956e-03 2.00221753e+00 1.76875302e-07
 5.76530674e-01 1.65931710e-04]"
45	True	21.3583505153656	109.0241487543061	3.287121948903236	0.00326852440630386	0.9520216795484305	0.0004104189949285412	0.6853335083962355	0.0002953143459956816	`xtol` termination condition is satisfied.	"[3.28712195e+00 3.26852441e-03 9.52021680e-01 4.10418995e-04
 6.85333508e-01 2.95314346e-04]"	"[2.94709046e-01 1.32509282e-04 1.24369695e+00 3.79014731e-06
 8.99531631e-01 1.03401967e-07]"
65	True	19.690846920013428	109.0242344722377	3.307576377797802	0.0032925595672611816	0.9521328532062391	0.00041048137945792556	0.6855646833512588	0.0002955053639534748	`xtol` termination condition is satisfied.	"[3.30757638e+00 3.29255957e-03 9.52132853e-01 4.10481379e-04
 6.85564683e-01 2.95505364e-04]"	"[7.58710533e-01 4.73665825e-04 9.76162552e-01 4.56794262e-05
 8.45076663e-01 2.17730965e-05]"
31	True	14.813631534576416	109.0242734187246	3.302820102840777	0.003287024611984203	0.9521184272445704	0.0004104731256888772	0.6855640834302846	0.0002955012203735019	`xtol` termination condition is satisfied.	"[3.30282010e+00 3.28702461e-03 9.52118427e-01 4.10473126e-04
 6.85564083e-01 2.95501220e-04]"	"[8.39419033e-01 3.39828432e-04 2.27212354e+00 7.55620462e-03
 6.74599469e-01 1.50767812e-06]"
